,equity
2021-04-13 12:42:00+00:00,99747.47772761727
2021-04-13 12:43:00+00:00,99754.03350745415
2021-04-13 12:44:00+00:00,99747.39460163965
2021-04-13 12:45:00+00:00,99740.80491790437
2021-04-13 12:46:00+00:00,99729.22477591562
2021-04-13 12:47:00+00:00,99732.88125117359
2021-04-13 12:48:00+00:00,99731.552188501
2021-04-13 12:49:00+00:00,99730.7943017829
2021-04-13 12:50:00+00:00,99728.47258320199
2021-04-13 12:51:00+00:00,99735.81669835815
2021-04-13 12:52:00+00:00,99730.22869112589
2021-04-13 12:53:00+00:00,99725.01657903925
2021-04-13 12:54:00+00:00,99720.87330895124
2021-04-13 12:55:00+00:00,99717.11591217549
2021-04-13 12:56:00+00:00,99710.1450104858
2021-04-13 12:57:00+00:00,99705.73218697973
2021-04-13 12:58:00+00:00,99709.63782481167
2021-04-13 12:59:00+00:00,99714.56008030387
2021-04-13 13:00:00+00:00,99716.47920017107
2021-04-13 13:01:00+00:00,99716.87158355162
2021-04-13 13:02:00+00:00,99718.0032253724
2021-04-13 13:03:00+00:00,99721.4025383405
2021-04-13 13:04:00+00:00,99722.63614044621
2021-04-13 13:05:00+00:00,99716.85443194912
2021-04-13 13:06:00+00:00,99721.27563965008
2021-04-13 13:07:00+00:00,99723.01009480938
2021-04-13 13:08:00+00:00,99719.83178736691
2021-04-13 13:09:00+00:00,99722.97060812188
2021-04-13 13:10:00+00:00,99722.73278785197
2021-04-13 13:11:00+00:00,99718.5152422261
2021-04-13 13:12:00+00:00,99722.69416679251
2021-04-13 13:13:00+00:00,99725.36300881329
2021-04-13 13:14:00+00:00,99719.85433940132
2021-04-13 13:15:00+00:00,99734.87115472704
2021-04-13 13:16:00+00:00,99731.56763677255
2021-04-13 13:17:00+00:00,99731.80797637081
2021-04-13 13:18:00+00:00,99730.04365401424
2021-04-13 13:19:00+00:00,99728.27935815605
2021-04-13 13:20:00+00:00,99725.3447634254
2021-04-13 13:21:00+00:00,99721.16536350378
2021-04-13 13:22:00+00:00,99719.50631754336
2021-04-13 13:23:00+00:00,99716.01987745933
2021-04-13 13:24:00+00:00,99716.1880655596
2021-04-13 13:25:00+00:00,99715.12158851941
2021-04-13 13:26:00+00:00,99714.86747142868
2021-04-13 13:27:00+00:00,99708.28722934563
2021-04-13 13:28:00+00:00,99704.66975907209
2021-04-13 13:29:00+00:00,99701.11195525991
2021-04-13 13:30:00+00:00,99700.56111630057
2021-04-13 13:31:00+00:00,99700.15856891117
2021-04-13 13:32:00+00:00,99699.33023470169
2021-04-13 13:33:00+00:00,99701.02683052247
2021-04-13 13:34:00+00:00,99699.8448375696
2021-04-13 13:35:00+00:00,99701.08569953083
2021-04-13 13:36:00+00:00,99697.9960949554
2021-04-13 13:37:00+00:00,99693.85447721704
2021-04-13 13:38:00+00:00,99693.56677477187
2021-04-13 13:39:00+00:00,99693.07079932503
2021-04-13 13:40:00+00:00,99692.47151524178
2021-04-13 13:41:00+00:00,99689.74547651672
2021-04-13 13:42:00+00:00,99691.52658571838
2021-04-13 13:43:00+00:00,99693.03289904109
2021-04-13 13:44:00+00:00,99696.31645786711
2021-04-13 13:45:00+00:00,99697.87319263571
2021-04-13 13:46:00+00:00,99693.55825828384
2021-04-13 13:47:00+00:00,99697.58724113471
2021-04-13 13:48:00+00:00,99698.64285346442
2021-04-13 13:49:00+00:00,99698.99390401995
2021-04-13 13:50:00+00:00,99698.03310278287
2021-04-13 13:51:00+00:00,99698.99151535545
2021-04-13 13:52:00+00:00,99700.39861797316
2021-04-13 13:53:00+00:00,99700.74453895389
2021-04-13 13:54:00+00:00,99702.08560512323
2021-04-13 13:55:00+00:00,99706.72426563849
2021-04-13 13:56:00+00:00,99700.42617870925
2021-04-13 13:57:00+00:00,99700.05502667185
2021-04-13 13:58:00+00:00,99696.7235105829
2021-04-13 13:59:00+00:00,99689.58649304112
2021-04-13 14:00:00+00:00,99677.44771857033
2021-04-13 14:01:00+00:00,99677.45339781743
2021-04-13 14:02:00+00:00,99675.4890632194
2021-04-13 14:03:00+00:00,99673.87381910835
2021-04-13 14:04:00+00:00,99675.03979166085
2021-04-13 14:05:00+00:00,99670.0718324624
2021-04-13 14:06:00+00:00,99665.42752866473
2021-04-13 14:07:00+00:00,99662.52726968359
2021-04-13 14:08:00+00:00,99659.2048918029
2021-04-13 14:09:00+00:00,99663.9959907309
2021-04-13 14:10:00+00:00,99665.60687082296
2021-04-13 14:11:00+00:00,99659.52366101315
2021-04-13 14:12:00+00:00,99665.08886591313
2021-04-13 14:13:00+00:00,99668.4923171073
2021-04-13 14:14:00+00:00,99666.98546792367
2021-04-13 14:15:00+00:00,99668.51475504835
2021-04-13 14:16:00+00:00,99666.8543403678
2021-04-13 14:17:00+00:00,99667.89291684075
2021-04-13 14:18:00+00:00,99667.53843089812
2021-04-13 14:19:00+00:00,99669.98519274284
2021-04-13 14:20:00+00:00,99668.87688772242
2021-04-13 14:21:00+00:00,99669.97400249323
2021-04-13 14:22:00+00:00,99669.65124486272
2021-04-13 14:23:00+00:00,99669.46042262869
2021-04-13 14:24:00+00:00,99667.86634341099
2021-04-13 14:25:00+00:00,99666.81523548612
2021-04-13 14:26:00+00:00,99665.61047187285
2021-04-13 14:27:00+00:00,99665.33737055202
2021-04-13 14:28:00+00:00,99663.69440125364
2021-04-13 14:29:00+00:00,99657.99666381473
2021-04-13 14:30:00+00:00,99655.02251452084
2021-04-13 14:31:00+00:00,99659.51998254907
2021-04-13 14:32:00+00:00,99665.34756926073
2021-04-13 14:33:00+00:00,99660.75056415987
2021-04-13 14:34:00+00:00,99661.5849678013
2021-04-13 14:35:00+00:00,99663.52076468225
2021-04-13 14:36:00+00:00,99658.3256056544
2021-04-13 14:37:00+00:00,99658.51486132019
2021-04-13 14:38:00+00:00,99659.14160686369
2021-04-13 14:39:00+00:00,99661.45618368643
